Frame,Time(s),X,Y
401.0,26.73333333333333,-8.46,-0.22
402.0,26.8,-8.02,-0.22
403.0,26.866666666666667,-7.58,-0.22
404.0,26.933333333333334,-7.14,-0.22
405.0,27.0,-6.7,-0.22
406.0,27.066666666666663,-6.27,-0.22
407.0,27.133333333333333,-5.83,-0.22
408.0,27.2,-5.39,-0.22
409.0,27.266666666666666,-4.73,-0.22
410.0,27.33333333333333,-4.29,-0.22
411.0,27.4,-3.85,-0.22
412.0,27.466666666666665,-3.41,-0.22
413.0,27.53333333333333,-2.97,-0.22
414.0,27.6,-2.53,-0.22
415.0,27.666666666666668,-2.09,-0.22
416.0,27.73333333333333,-1.65,-0.22
417.0,27.8,-1.21,-0.22
418.0,27.866666666666667,-0.77,-0.22
419.0,27.933333333333334,-0.33,-0.22
420.0,28.0,0.11,-0.22
421.0,28.066666666666663,0.55,-0.22
422.0,28.133333333333333,0.99,-0.22
423.0,28.2,1.43,-0.22
424.0,28.266666666666666,1.87,-0.22
425.0,28.33333333333333,2.31,-0.22
426.0,28.4,2.75,-0.22
427.0,28.466666666666665,3.19,-0.22
428.0,28.53333333333333,3.63,-0.22
429.0,28.6,4.07,-0.22
430.0,28.666666666666668,4.51,-0.22
431.0,28.73333333333333,4.95,-0.22
432.0,28.8,5.39,-0.22
433.0,28.866666666666667,5.83,-0.22
434.0,28.933333333333334,6.27,-0.22
435.0,29.0,6.7,-0.22
436.0,29.066666666666663,7.14,-0.22
437.0,29.133333333333333,7.58,-0.22
438.0,29.2,8.02,-0.22
439.0,29.266666666666666,8.46,-0.22
440.0,29.33333333333333,8.9,-0.22
441.0,29.4,9.34,-0.22
442.0,29.466666666666665,9.78,-0.22
443.0,29.53333333333333,10.22,-0.22
444.0,29.6,10.66,-0.22
445.0,29.666666666666668,11.1,-0.22
446.0,29.73333333333333,11.54,-0.22
447.0,29.8,11.98,-0.22
448.0,29.866666666666667,12.42,-0.22
449.0,29.933333333333334,12.86,-0.22
450.0,30.0,13.3,-0.22
451.0,30.066666666666663,13.74,-0.22
452.0,30.133333333333333,14.18,-0.22
453.0,30.2,14.62,-0.22
454.0,30.266666666666666,15.06,-0.22
455.0,30.33333333333333,15.5,-0.22
456.0,30.4,15.94,-0.22
457.0,30.466666666666665,16.38,-0.22
458.0,30.53333333333333,16.82,-0.22
459.0,30.6,17.26,-0.22
460.0,30.666666666666668,17.7,-0.22
461.0,30.73333333333333,18.14,-0.22
462.0,30.8,18.58,-0.22
463.0,30.866666666666667,19.02,-0.22
464.0,30.933333333333334,19.46,-0.22
465.0,31.0,19.9,-0.22
466.0,31.066666666666663,20.33,-0.22
467.0,31.133333333333333,20.77,-0.22
468.0,31.2,21.21,-0.22
469.0,31.266666666666666,21.65,-0.22
470.0,31.33333333333333,22.09,-0.22
471.0,31.4,22.53,-0.22
472.0,31.466666666666665,22.97,-0.22
473.0,31.53333333333333,23.41,-0.22
474.0,31.6,23.85,-0.22
475.0,31.666666666666668,24.29,-0.22
476.0,31.73333333333333,24.73,-0.22
477.0,31.8,25.17,-0.22
478.0,31.866666666666667,25.61,-0.22
479.0,31.933333333333334,26.05,-0.22
480.0,32.0,26.49,-0.22
481.0,32.06666666666667,26.93,-0.22
482.0,32.13333333333333,27.37,-0.22
483.0,32.2,27.81,-0.22
484.0,32.266666666666666,28.25,-0.22
485.0,32.333333333333336,28.69,-0.22
486.0,32.4,29.13,-0.22
487.0,32.46666666666667,29.57,-0.22
488.0,32.53333333333333,30.01,-0.22
489.0,32.6,30.45,-0.22
490.0,32.666666666666664,30.89,-0.22
491.0,32.733333333333334,31.33,-0.22
492.0,32.8,31.77,-0.22
493.0,32.86666666666667,32.21,-0.22
494.0,32.93333333333333,32.65,-0.22
495.0,33.0,33.09,-0.22
496.0,33.06666666666667,33.52,-0.22
497.0,33.13333333333333,33.96,-0.22
498.0,33.2,34.4,-0.22
499.0,33.266666666666666,34.84,-0.22
500.0,33.333333333333336,35.28,-0.22
501.0,33.4,35.72,-0.22
502.0,33.46666666666667,36.16,-0.22
503.0,33.53333333333333,36.6,-0.22
504.0,33.6,37.04,-0.22
505.0,33.666666666666664,37.48,-0.22
506.0,33.733333333333334,37.92,-0.22
507.0,33.8,38.36,-0.22
508.0,33.86666666666667,38.8,-0.22
509.0,33.93333333333333,39.24,-0.22
510.0,34.0,39.68,-0.22
511.0,34.06666666666667,40.12,-0.22
512.0,34.13333333333333,40.56,-0.22
513.0,34.2,41.0,-0.22
514.0,34.266666666666666,41.44,-0.22
515.0,34.333333333333336,41.88,-0.22
516.0,34.4,42.32,-0.22
517.0,34.46666666666667,42.76,-0.22
518.0,34.53333333333333,43.2,-0.22
519.0,34.6,43.64,-0.22
520.0,34.666666666666664,44.08,-0.22
521.0,34.733333333333334,44.52,-0.22
522.0,34.8,44.96,-0.22
523.0,34.86666666666667,45.4,-0.22
524.0,34.93333333333333,45.84,-0.22
525.0,35.0,46.28,-0.22
526.0,35.06666666666667,46.71,-0.22
527.0,35.13333333333333,47.15,-0.22
528.0,35.2,47.59,-0.22
529.0,35.266666666666666,48.03,-0.22
530.0,35.333333333333336,48.47,-0.22
531.0,35.4,48.91,-0.22
532.0,35.46666666666667,49.35,-0.22
533.0,35.53333333333333,49.79,-0.22
534.0,35.6,50.23,-0.22
535.0,35.666666666666664,50.67,-0.22
536.0,35.733333333333334,51.11,-0.22
537.0,35.8,51.55,-0.22
538.0,35.86666666666667,51.99,-0.22
539.0,35.93333333333333,52.43,-0.22
540.0,36.0,52.87,-0.22
541.0,36.06666666666667,53.31,-0.22
542.0,36.13333333333333,53.75,-0.22
543.0,36.2,54.19,-0.22
544.0,36.266666666666666,54.63,-0.22
545.0,36.333333333333336,55.07,-0.22
546.0,36.4,55.51,-0.22
547.0,36.46666666666667,55.95,-0.22
548.0,36.53333333333333,56.39,-0.22
549.0,36.6,56.83,-0.22
550.0,36.66666666666666,57.27,-0.22
551.0,36.73333333333333,57.71,-0.22
552.0,36.8,58.15,-0.22
553.0,36.86666666666667,58.59,-0.22
554.0,36.93333333333333,59.03,-0.22
555.0,37.0,59.47,-0.22
556.0,37.06666666666667,59.9,-0.22
557.0,37.13333333333333,60.34,-0.22
558.0,37.2,60.78,-0.22
559.0,37.266666666666666,61.22,-0.22
560.0,37.333333333333336,61.66,-0.22
561.0,37.4,62.1,-0.22
562.0,37.46666666666667,62.54,-0.22
