Frame,Time(s),X,Y
591.0,39.4,37.87,0.33
592.0,39.46666666666667,36.54,0.33
593.0,39.53333333333333,35.21,0.33
594.0,39.6,34.0,0.33
595.0,39.66666666666666,32.67,0.33
596.0,39.73333333333333,31.45,0.33
597.0,39.8,30.13,0.33
598.0,39.86666666666667,28.8,0.33
599.0,39.93333333333333,27.58,0.33
600.0,40.0,26.37,0.33
601.0,40.06666666666667,25.04,0.33
602.0,40.13333333333333,23.71,0.33
603.0,40.2,22.5,0.33
604.0,40.266666666666666,21.17,0.33
605.0,40.333333333333336,19.96,0.33
606.0,40.4,18.63,0.33
607.0,40.46666666666667,17.41,0.33
608.0,40.53333333333333,16.09,0.33
609.0,40.6,14.87,0.33
610.0,40.66666666666666,13.54,0.33
611.0,40.73333333333333,12.22,0.33
612.0,40.8,11.0,0.33
613.0,40.86666666666667,9.78,0.33
614.0,40.93333333333333,8.46,0.33
615.0,41.0,7.13,0.33
616.0,41.06666666666667,5.91,0.33
617.0,41.13333333333333,4.59,0.33
618.0,41.2,3.37,0.33
619.0,41.266666666666666,2.05,0.33
620.0,41.333333333333336,0.83,0.33
621.0,41.4,0.72,0.33
622.0,41.46666666666667,0.72,0.33
623.0,41.53333333333333,0.72,0.33
624.0,41.6,0.72,0.33
625.0,41.66666666666666,0.72,0.33
626.0,41.73333333333333,0.72,0.33
627.0,41.8,0.72,0.33
628.0,41.86666666666667,0.72,0.33
629.0,41.93333333333333,0.72,0.33
630.0,42.0,0.72,0.33
631.0,42.06666666666667,0.72,0.33
632.0,42.13333333333333,0.72,0.33
633.0,42.2,0.72,0.33
634.0,42.266666666666666,0.72,0.33
635.0,42.333333333333336,0.72,0.33
636.0,42.4,0.72,0.33
637.0,42.46666666666667,0.72,0.33
638.0,42.53333333333333,0.72,0.33
639.0,42.6,0.72,0.33
640.0,42.66666666666666,0.72,0.33
641.0,42.73333333333333,0.72,0.33
642.0,42.8,0.72,0.33
643.0,42.86666666666667,0.72,0.33
644.0,42.93333333333333,0.72,0.33
645.0,43.0,0.72,0.33
646.0,43.06666666666667,0.72,0.33
647.0,43.13333333333333,0.72,0.33
648.0,43.2,0.72,0.33
649.0,43.266666666666666,0.72,0.33
